date,time,type,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
2019-06-11,7:04:48 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Ajax,Ontario,L1T 4P2,69.36,-10.4,-6.58,29.15
2019-06-11,7:13:04 PM PDT,Refund,,LUX-NEO250W,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (White and White),2,Edmonton,Alberta,T6H 3G8,-118,14.16,10.88,54.42
2019-06-11,7:31:57 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Markham,Ontario,L3S 0A4,39.85,-5.98,-7.35,14.65
2019-06-11,7:34:43 PM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Richmond Hill,Ontario,L4C0A8,19.32,-2.32,-6.19,6.44
2019-06-11,7:34:48 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,Ontario,M1W 3G9,39.95,-5.99,-6.19,16.26
2019-06-11,7:43:18 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Whitby,Ontario,L1M 2N5,69.36,-10.4,-6.58,29.15
2019-06-11,8:54:50 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Richmond Hill,Ontario,L4B 3P6,69.36,-10.4,-6.58,29.15
2019-06-11,8:58:32 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Toronto,Ontario,M4M 0B5,39.95,-5.99,-6.19,16.26
2019-06-11,8:59:13 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Scarborough,Ontario,M1M 2L6,69.36,-10.4,-6.58,29.15
2019-06-11,9:07:20 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Whitby,Ontario,L1R 0C7,69.36,-10.4,-6.58,29.15
2019-06-11,9:44:45 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Mississauga,ON,L5N 7E7,69.36,-10.4,-6.58,29.15
2019-06-11,10:35:30 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,London,Ontario,N6M 1L1,39.85,-5.98,-7.35,14.65
2019-06-11,10:36:01 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",2,St Marys,Ontario,N4X 1C4,37.8,-4.54,-12.38,12.58
2019-06-11,10:36:07 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Komoka,Ontario,N0L 1R0,27,-3.24,-8.77,9
2019-06-11,10:36:35 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Dorchester,Ontario,N0L 1G3,69.36,-10.4,-6.58,29.15
2019-06-11,10:37:23 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,London,Ontario,N6G 4Z8,39.85,-5.98,-7.35,14.65
2019-06-11,10:41:10 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Chateauguay,QC,J6K 1J9,45.85,-6.88,-7.35,18.31
2019-06-11,10:41:14 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Chateauguay,QC,J6K 1J9,45.85,-6.88,-7.35,18.31
2019-06-11,10:51:34 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Montreal,Quebec,H1T 3L9,39.85,-5.98,-7.35,14.65
2019-06-11,10:54:04 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Surrey,BC,V3R 7N5,69.36,-10.4,-6.11,29.15
2019-06-11,10:58:38 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Ancaster,Ontario,L9G 4W6,69.36,-10.4,-6.58,29.15
2019-06-11,10:58:48 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Maple Ridge,British Columbia,V2X 1Y9,39.85,-5.98,-14.43,14.65
2019-06-11,10:59:35 PM PDT,Order,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,Richmond,British Columbia,V6Y 0A2,39.95,-5.99,-5.75,16.26
2019-06-11,11:00:02 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Salmon Arm,British Columbia,V1E 2R5,69.36,-10.4,-6.11,29.15
2019-06-11,11:02:14 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Woodbridge,Ontario,L4H 2W7,69.36,-10.4,-6.58,29.15
2019-06-11,11:02:42 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Surrey,British Columbia,V3S 1X1,39.85,-5.98,-6.83,14.65
2019-06-11,11:02:46 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Delta,British Columbia,V4L 2N1,69.36,-10.4,-6.11,29.15
2019-06-11,11:03:39 PM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,North Vancouver,BC,V7K 2G4,18.62,-2.23,-5.75,6.44
2019-06-11,11:04:08 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,ON,L6X 4W6,39.85,-5.98,-7.35,14.65
2019-06-11,11:04:52 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M6R 2J5,69.36,-10.4,-6.58,29.15
2019-06-11,11:15:18 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",2,West Vancouver,British Columbia,V7V 2G7,19,-1.52,-7.08,5.34
2019-06-11,11:26:45 PM PDT,Order,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Oakville,Ontario,L6M 0B4,125,-18.75,-7.35,0
2019-06-12,12:23:32 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Calgary,Alberta,T2R 0R4,69.36,-10.4,-6.11,29.15
2019-06-12,12:27:08 AM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Vancouver,British Columbia,V6J 1N5,19.52,-2.34,-5.75,6.44
2019-06-12,12:27:30 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Coquitlam,BC,V3K 2Y8,69.36,-10.4,-6.11,29.15
2019-06-12,12:29:06 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Edmonton,Alberta,T5J 3S4,69.36,-10.4,-6.11,29.15
2019-06-12,12:35:06 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Surrey,British Columbia,V3X 0J4,45.85,-27.52,-6.83,18.31
2019-06-12,12:35:06 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),3,Surrey,British Columbia,V3X 0J4,137.55,0,-20.48,54.93
2019-06-12,1:59:05 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Nepean,Ontario,K2J 0N1,69.36,-10.4,-6.58,29.15
2019-06-12,2:07:21 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,gatineau,Quebec,J9J0W8,69.36,-10.4,-6.58,29.15
2019-06-12,3:22:18 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Calgary,Alberta,T3L 3B3,69.36,-10.4,-6.11,29.15
2019-06-12,3:24:40 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,EDMONTON,Alberta,T5A 5C3,39.85,-5.98,-6.83,14.65
2019-06-12,3:25:49 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Edmonton,Alberta,T6X 1P4,69.36,-10.4,-6.11,29.15
2019-06-12,3:56:42 AM PDT,Adjustment,,LUX-NEO320B,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,27.4
2019-06-12,4:41:03 AM PDT,Adjustment,,LUX-NEO110W,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,14.65
2019-06-12,7:46:48 AM PDT,Refund,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Edmonton,Alberta,T5J 2J2,-45.85,5.5,0,18.31
2019-06-12,8:11:56 AM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,kelowna,British Columbia,V1X 2L2,19.07,-2.29,-5.75,6.44
2019-06-12,8:17:46 AM PDT,Order,,CON-187955,"Convatec Duoderm Cgf Extra Thin Sterile Dressing Spots 4"" X 4"" Hydrocolloid - Box of 10",1,Newmarket,Ontario,L3Y 4K7,34,-5.1,-6.19,13.93
2019-06-12,8:40:05 AM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Fort McMurray,Alberta,T9H 5B4,18.59,-2.23,-6.19,6.44
2019-06-12,8:45:28 AM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Richmond,British Columbia,V6V 2K9,18.56,-2.23,-6.19,6.44
2019-06-12,8:48:17 AM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Truro Heights,Nova Scotia,B6L 1X1,19.24,-2.31,-6.19,6.44
2019-06-12,8:51:09 AM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Victoria,British Columbia,V8V 1P7,18.51,-2.22,-6.19,6.44
2019-06-12,8:53:50 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Toronto,Ontario,M9W 4Y6,39.85,-5.98,-7.35,14.65
2019-06-12,8:55:01 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Windsor,Ontario,N8X 4N6,39.85,-5.98,-7.35,14.65
2019-06-12,9:42:00 AM PDT,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Toronto,Ontario,M6N 4S9,26.5,-3.18,-6.19,9.82
2019-06-12,9:43:16 AM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Thunder Bay,Ontario,P7E 4H7,18.61,-2.23,-6.19,6.44
2019-06-12,9:49:44 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,Ontario,L7A 3S1,39.85,-5.98,-7.35,14.65
2019-06-12,10:00:57 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Ottawa,Ontario,K1H 6K9,69.36,-10.4,-6.11,29.15
2019-06-12,10:09:54 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Lethbridge,Alberta,T1J5L6,39.85,-5.98,-6.83,14.65
2019-06-12,10:10:39 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,TORONTO,ON,M5E 1N0,69.36,-10.4,-6.11,29.15
2019-06-12,11:10:39 AM PDT,Order,,OMR-BP785N,OMRON BP785N 10 Series Upper Arm Blood Pressure Monitor,1,Niagara Falls,Ontario,L2H0E8,125,-15,-6.96,48.64
2019-06-12,11:26:59 AM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,richmond hill,Ontario,L4C 7Y5,27,-3.24,-4.26,9
2019-06-12,11:27:07 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Newmarket,ON,L3Y 8G9,69.36,-10.4,-6.58,29.15
2019-06-12,11:39:14 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Woodbridge,Ontario,L4L 8C4,69.36,-10.4,-6.58,29.15
2019-06-12,11:40:56 AM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Etobicoke,Ontario,M9V 5C7,69.36,-10.4,-6.58,29.15
2019-06-12,11:41:08 AM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Brampton,Ontario,L6P 2R9,45.85,-6.88,-7.35,18.31
2019-06-12,11:45:45 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,Ontario,L6X 0J4,39.85,-11.96,-7.35,14.65
2019-06-12,11:45:45 AM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Brampton,Ontario,L6X 0J4,39.85,0,-7.35,14.65
2019-06-12,12:16:07 PM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Fergus,Ontario,N1M 1W3,18.49,-2.22,-10.7,6.44
2019-06-12,12:16:13 PM PDT,Order,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Oakville,Ontario,L6H 5E9,59.95,-8.99,-7.35,27.21
2019-06-12,12:35:52 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Waterloo,Ontario,N2L 2P6,45.85,-6.88,-7.35,18.31
2019-06-12,12:43:33 PM PDT,Refund,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,gatineau,Quebec,J9J0W8,-69.36,8.32,0,29.15
2019-06-12,12:49:57 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Maple,ON,L6A 3J3,69.36,-10.4,-6.11,29.15
2019-06-12,12:50:19 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Courtenay,British Columbia,V9N 9M8,45.85,-6.88,-6.83,18.31
2019-06-12,1:34:58 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Calgary,Alberta,T2W 0P5,45.85,-6.88,-6.83,18.31
2019-06-12,1:47:44 PM PDT,Order,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,VICTORIA,British Columbia,V8P 1S4,125,-18.75,-6.83,0
2019-06-12,1:47:51 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Maple Ridge,British Columbia,V2X 5T9,69.36,-10.4,-6.11,29.15
2019-06-12,1:49:27 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),2,Oakville,Ontario,L6M 0B9,79.7,-11.96,-14.69,29.3
2019-06-12,1:55:44 PM PDT,Order,,3MM-1527-1(B),"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1,Burlington,Ontario,L7S 1T7,17.5,-2.63,-6.58,
2019-06-12,2:21:01 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Stickney,NB,E7L 3Z1,69.36,-10.4,-6.58,29.15
2019-06-12,2:22:03 PM PDT,Refund,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Mississauga,Ontario,L5R 4B1,-39.85,4.78,0,14.65
2019-06-12,2:23:59 PM PDT,Refund,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,burnaby,BC,V5H 1N6,-70,8.4,0,29.15
2019-06-12,2:25:53 PM PDT,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",4,Charlottetown,Prince Edward Island,C1A 5N6,106,-12.72,-24.77,39.28
2019-06-12,2:47:09 PM PDT,Order,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Regina,Saskatchewan,S4S 3R6,9.5,-0.76,-3.81,2.67
2019-06-12,3:05:10 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Antigonish,Nova Scotia,B2G 1E2,39.85,-5.98,-15.53,14.65
2019-06-12,3:16:01 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M6H 3A7,69.36,-10.4,-6.58,29.15
2019-06-12,3:16:02 PM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Luskville,Quebec,J0X 2G0,19.17,-2.3,-6.19,6.44
2019-06-12,3:17:19 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Markham,Ontario,L3P 6K9,69.36,-10.4,-6.58,29.15
2019-06-12,3:23:09 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Montreal,Quebec,H4A 1C7,39.85,-5.98,-7.35,14.65
2019-06-12,3:25:17 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,toronto,Ontario,M4C 4B3,45.85,-6.88,-7.35,18.31
2019-06-12,3:25:27 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Toronto,Ontario,M5P 1C3,18.9,-2.27,-6.19,6.29
2019-06-12,3:29:56 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,THUNDER BAY,ON,P7E 5R0,69.36,-10.4,-6.58,29.15
2019-06-12,4:21:11 PM PDT,Refund,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,Oakville,Ontario,L6M 0B4,0,0,0,0
2019-06-12,4:35:42 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Regina,Saskatchewan,S4S 6N8,39.85,-5.98,-6.83,14.65
2019-06-12,5:24:01 PM PDT,Order,,3MM-1527-1(B),"3M Transpore Surgical Tape 1"" x 10 yard (Pack of 12)",1,Grande Prairie,Alberta,T8X 0C8,17.5,-2.63,-12.49,
2019-06-12,6:10:36 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Kanata,ON,K2T 0G2,69.36,-10.4,-6.58,29.15
2019-06-12,6:11:29 PM PDT,Order,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,ottawa,Ontario,K1C 2C6,27,-3.24,-4.26,9
2019-06-12,6:12:31 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Gatineau,Quebec,J8R 3M8,45.85,-6.88,-7.35,18.31
2019-06-12,6:23:41 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Thornhill,Ontario,L3T 2W3,69.36,-10.4,-6.58,29.15
2019-06-12,6:34:11 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Blainville,Quebec,J7C 5Z2,45.85,-6.88,-7.35,18.31
2019-06-12,6:37:54 PM PDT,Order,DER-31815,DER-31815,"Derma Sciences 31815 Medihoney Dressing Gel, 1.5 oz Tube",1,Calgary,AB,T2Y 2Y3,18.9,-2.27,-6.19,6.29
2019-06-12,6:39:34 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Lasalle,QC,H8R 1T7,69.36,-10.4,-6.58,29.15
2019-06-12,8:26:18 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,ON,M1V 3K4,69.36,-10.4,-6.58,29.15
2019-06-12,8:31:29 PM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Toronto,Ontario,M2M 4A6,18.55,-2.23,-6.19,6.44
2019-06-12,9:32:29 PM PDT,Order,,OMR-BP785N(B),Omron 10 Series Upper Arm Blood Pressure Monitor with Wide-Range ComFit Cuff (BP785N),1,TORONTO,Ontario,M2M 4M3,125,-18.75,-7.35,0
2019-06-12,9:32:47 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Richmond Hill,Ontario,L4C 8T1,45.85,-6.88,-7.35,18.31
2019-06-12,9:34:31 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Whitby,Ontario,L1R 1T3,39.85,-5.98,-7.35,14.65
2019-06-12,9:35:07 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M2L 2W4,69.36,-10.4,-6.58,29.15
2019-06-12,9:35:33 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Markham,Ontario,L6C 0T9,39.85,-5.98,-7.35,14.65
2019-06-12,9:44:24 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,ON,M4B3B5,69.36,-10.4,-6.58,29.15
2019-06-12,9:55:41 PM PDT,Order,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Kleinburg,Ontario,L4H 4G6,69.36,-10.4,-6.58,29.15
2019-06-12,9:56:08 PM PDT,Order,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Mississauga,Ontario,L5B 4M8,39.85,-5.98,-7.35,14.65
2019-06-12,9:56:15 PM PDT,Order,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",2,Toronto,Ontario,M8V 1Y3,53,-6.36,-12.38,19.64
2019-06-12,9:56:52 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Etobicoke,Ontario,M8V 1W9,45.85,-6.88,-7.35,18.31
2019-06-12,9:57:58 PM PDT,Order,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Brampton,Ontario,L7A 2W1,45.85,-6.88,-7.35,18.31
2019-06-12,10:05:08 PM PDT,Order,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Mississauga,Ontario,L5N 6V1,18.49,-2.22,-6.19,6.44
