date,time,type,order id,group-sku,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees,landing cost
2019-04-26,6:35:57 PM PDT,Order,701-5716639-6862647,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Ottawa,Ontario,K1G 1R8,71,-10.65,-6.58,29.15
2019-04-26,6:49:26 PM PDT,Order,702-9986821-4524220,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Etobicoke,Ontario,M9C 2L3,12.99,-1.04,-6.58,3.32
2019-04-26,6:57:36 PM PDT,Order,701-8396908-7653007,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Toronto,Ontario,M5B 2K7,14.1,-1.13,-6.58,3.44
2019-04-26,7:01:30 PM PDT,Order,702-2318613-0857844,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Bromont,Quebec,J2L 2E2,69.85,-10.48,-7.35,27.4
2019-04-26,7:02:28 PM PDT,Order,702-1829476-4093867,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Drummondville,Quebec,J2C 6Y8,14.1,-1.13,-11.37,3.44
2019-04-26,7:04:06 PM PDT,Order,701-3528743-6659401,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Mississauga,Ontario,L4W2M9,69.85,-10.48,-7.35,27.4
2019-04-26,8:23:58 PM PDT,Order,702-7056254-6860238,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1,Moose Jaw,Saskatchewan,S6H1X9,49.98,-7.5,-13.94,24.03
2019-04-26,8:24:26 PM PDT,Order,702-0134273-2004238,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1,Winnipeg,Manitoba,R3X 1C8,49.98,-7.5,-6.58,24.03
2019-04-26,8:25:21 PM PDT,Order,702-4277481-7210663,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Winnipeg,Manitoba,R2M 4P3,71,-10.65,-6.58,29.15
2019-04-26,8:28:03 PM PDT,Order,701-4231366-8014657,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Gunton,MB,R0C1H0,71,-10.65,-6.58,29.15
2019-04-26,8:33:22 PM PDT,Order,702-0955902-0214647,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1,Vancouver,British Columbia,V6J 3K5,49.98,-7.5,-6.58,24.03
2019-04-26,8:33:37 PM PDT,Order,702-4935153-3588255,,OMR-BP710N(B),Omron 3 Series Upper Arm Blood Pressure Monitor,1,Oliver,BC,V0H 1T2,64.99,-9.75,-15.28,0
2019-04-26,8:34:12 PM PDT,Order,702-8688043-1334637,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1,VICTORIA,BC,V8N 4G0,25.5,-3.06,-10.7,6.6
2019-04-26,8:45:11 PM PDT,Order,701-3483925-0758665,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Burnaby,British Columbia,V5K 3S3,69.85,-10.48,-7.35,27.4
2019-04-26,9:27:21 PM PDT,Order,702-5186681-2693851,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M4M 2P1,71,-10.65,-6.58,29.15
2019-04-26,9:28:00 PM PDT,Order,702-9130428-8514655,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,North York,Ontario,M2J 1Z4,45.85,-6.88,-7.35,18.31
2019-04-26,9:28:34 PM PDT,Order,702-7887559-2200235,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Toronto,Ontario,M5M 1K1,18.5,-2.22,-6.19,6.44
2019-04-26,9:29:35 PM PDT,Order,701-0938453-5257809,MOL-295300,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,East York,Ontario,M4C 2S6,27.99,-4.2,-6.19,10.32
2019-04-26,9:29:58 PM PDT,Order,701-5574349-1657011,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M5H4G5,71,-10.65,-13.86,29.15
2019-04-26,9:46:20 PM PDT,Order,702-0907022-4181800,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Mississauga,Ontario,L5N 5V8,27,-3.24,-4.49,9
2019-04-26,10:35:06 PM PDT,Order,701-3505404-2273802,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Hamilton,Ontario,L8S 1Z2,71,-10.65,-6.58,29.15
2019-04-26,10:36:51 PM PDT,Order,701-0591068-5823459,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,St-Constant,Quebec,J5A 1K8,27,-3.24,-4.49,9
2019-04-26,10:39:01 PM PDT,Order,702-5757605-1589066,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Montreal,Quebec,H4V 2B8,14.1,-1.13,-6.58,3.44
2019-04-26,10:39:51 PM PDT,Order,702-0553752-0698642,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Montreal,Quebec,H3T 1E7,69.85,-10.48,-7.35,27.4
2019-04-26,10:42:44 PM PDT,Order,702-3765151-3798663,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Waterloo,Ontario,N2L 3K8,71,-10.65,-6.58,29.15
2019-04-26,10:44:28 PM PDT,Order,701-3881294-2283436,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Kitchener,Ontario,N2N 1N8,71,-10.65,-6.58,29.15
2019-04-26,10:45:58 PM PDT,Order,701-0602293-8817853,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Hamilton,On,L9B 0E5,39.85,-5.98,-7.35,14.65
2019-04-26,10:47:14 PM PDT,Order,701-2906450-9228229,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Niagara Falls,Ontario,L2J 3M7,14,-1.12,-6.58,3.32
2019-04-26,10:52:27 PM PDT,Order,701-4231088-1558624,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Burnaby,British Columbia,V5E 4H7,14.5,-1.74,-6.11,4.04
2019-04-26,10:53:03 PM PDT,Order,702-8058268-1696227,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Vancouver,British Columbia,V5R 3V8,14.1,-1.13,-6.11,3.44
2019-04-26,10:53:19 PM PDT,Order,701-2597530-5777050,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Mississauga,Ontario,L5W1L3,14.1,-1.13,-6.58,3.44
2019-04-26,10:53:42 PM PDT,Order,702-2952015-5000238,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Richmond,British Columbia,V7C 4T1,69.85,-10.48,-6.83,27.4
2019-04-26,10:55:03 PM PDT,Order,701-2250695-4389047,,CON-187660,DUODERM CGF 187660 BX/5 4X4 EACH,1,Surrey,British Columbia,V3R 0G4,19,-2.85,-5.75,7.2
2019-04-26,10:57:17 PM PDT,Order,702-9779358-3719417,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),2,Vancouver,British Columbia,V6E 4S6,111.9,-25.17,-27.22,48.06
2019-04-26,10:57:17 PM PDT,Order,702-9779358-3719417,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,Vancouver,British Columbia,V6E 4S6,55.95,0,-6.83,24.03
2019-04-27,12:36:36 AM PDT,Order,701-8565871-6426663,,PRK-12-08(X3),Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),2,Chestermere,Alberta,T1X 0P2,37.98,-8.55,-12.22,12.12
2019-04-27,12:36:36 AM PDT,Order,701-8565871-6426663,,PRK-12-08(X3),Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1,Chestermere,Alberta,T1X 0P2,18.99,0,-6.11,6.06
2019-04-27,1:24:56 AM PDT,Order,702-8462570-9461032,3MM-1626W,3MM-1626W,"3M 1626W Tegaderm Transparent Film Dressing, Frame Style, 10 cm  Length x 12 cm Width (4 in x 4-3/4 in), Pack of 50",1,Thornhill,Ontario,L4J 7X2,26.5,-3.18,-6.19,9.82
2019-04-27,1:44:30 AM PDT,Order,702-2852845-2261866,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Gatineau,Quebec,J8Y 5P8,71,-10.65,-6.58,29.15
2019-04-27,1:47:31 AM PDT,Order,701-5411279-7368201,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Cote Saint-Luc,Quebec,H4W 1V5,71,-10.65,-6.58,29.15
2019-04-27,3:07:15 AM PDT,Refund,702-8844366-3929847,,LUX-NEO180W,Luxe Bidet Neo 180 - Self Cleaning Dual Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (white and white),1,St. Albert,AB,T8N 4G4,-55.95,6.71,0,24.03
2019-04-27,3:41:07 AM PDT,Order,702-9049992-5769009,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Calgary,Alberta,T2X 1Y1,14.1,-1.13,-13.45,3.44
2019-04-27,4:18:45 AM PDT,Adjustment,702-9941664-4210631,,LUX-NEO180W,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,24.03
2019-04-27,5:07:52 AM PDT,Adjustment,702-5270583-1145033,,LUX-NEO320B,FBA Inventory Reimbursement - Customer Return,1,,,,0,0,0,27.4
2019-04-27,7:34:39 AM PDT,Order,701-5689308-8014616,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Prince George,BC,V2N 6L5,14,-1.12,-6.58,3.32
2019-04-27,8:41:42 AM PDT,Order,701-1545439-2984219,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Richmond Hill,Ontario,L4S 1Z3,71,-10.65,-6.58,29.15
2019-04-27,8:43:34 AM PDT,Order,702-5469483-5521053,,LUX-NEO250B,Luxe Bidet Neo 250 - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Toronto,Ontario,M1N 3N7,59.95,-8.99,-7.35,27.21
2019-04-27,8:55:09 AM PDT,Order,702-7224025-6717827,3MM-1624W,3MM-1624W,"3M Health Care 1624W Tegaderm Film Dressing, Frame Style, 2.75"" Length X 2.375"" Width, Transparent (Pack of 100)",1,Toronto,Ontario,M4L 3L6,27,-3.24,-4.49,9
2019-04-27,10:59:11 AM PDT,Refund,701-5907882-3490617,,PRK-12-08(A),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,l'Epiphanie,Quebec,J5X3A5,-11.45,0.74,0,0
2019-04-27,11:03:13 AM PDT,Order,702-3133809-3901016,,PRK-12-08(A),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Laval,Quebec,H7R 5W1,11.4,-0.91,-6.19,0
2019-04-27,11:48:39 AM PDT,Order,702-3867424-1644227,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M2N 7J6,71,-10.65,-6.58,29.15
2019-04-27,11:50:55 AM PDT,Order,702-2004642-4172229,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Quesnel,British Columbia,V2J 1G9,39.85,-5.98,-6.83,14.65
2019-04-27,11:51:28 AM PDT,Order,702-1664845-1510613,,PRK-12-08(A),"Spectra_ 360 electrode gel, 250gm (8.5oz) tube - each",1,Scarborough,Ontario,M1W 3W2,11.4,-0.91,-12.05,0
2019-04-27,12:17:50 PM PDT,Order,702-0426672-2902607,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Enniskillen,Ontario,L0B 1J0,71,-10.65,-6.58,29.15
2019-04-27,12:19:12 PM PDT,Order,702-2993761-5775415,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1,Whitby,Ontario,L1N 8W8,49.98,-7.5,-6.58,24.03
2019-04-27,12:19:25 PM PDT,Order,701-2778180-1366654,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Windsor,Ontario,N9E 3C5,71,-10.65,-6.58,29.15
2019-04-27,12:30:22 PM PDT,Order,702-7366512-1915438,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Wainfleet,Ontario,L0S1V0,71,-10.65,-6.58,29.15
2019-04-27,12:30:34 PM PDT,Order,701-9711527-1977000,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Pembroke,Ontario,K8A 6W2,71,-10.65,-6.58,29.15
2019-04-27,12:31:48 PM PDT,Order,701-5607778-2017866,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Belfast,Prince Edward Island,C0A 1A0,14,-1.12,-6.58,3.32
2019-04-27,1:42:42 PM PDT,Order,701-9826291-7576240,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Oakville,Ontario,L6J 1E5,14,-1.12,-6.58,3.32
2019-04-27,2:24:29 PM PDT,Order,702-8623094-9729036,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Moncton,New Brunswick,E1A 3S8,45.85,-6.88,-7.35,18.31
2019-04-27,2:27:27 PM PDT,Order,701-4140091-3481004,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1,Richmond Hill,Ontario,L4C 3K1,90,-13.5,-6.58,42.7
2019-04-27,2:27:45 PM PDT,Order,702-2724454-8997060,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,mississauga,Ontario,L5T2H4,71,-10.65,-6.58,29.15
2019-04-27,2:27:50 PM PDT,Order,701-3260414-9460207,,OMR-BP652,Omron 7 Series Wrist Blood Pressure Monitor,1,Richmond hill,Ontario,L4C 0H9,90,-13.5,-12.09,42.7
2019-04-27,2:28:26 PM PDT,Order,702-8994691-2581032,,OMR-BP710N,"Omron Healthcare Omron 3 Series Blood Pressure Monitor, 2 lb",1,Bowmanville,Ontario,L1C 5M1,49.98,-7.5,-13.94,24.03
2019-04-27,2:38:08 PM PDT,Order,702-5251417-2315439,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,mississauga,Ontario,L5T2H4,71,-10.65,-6.58,29.15
2019-04-27,2:39:55 PM PDT,Order,702-1158911-7857003,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Barnesville,New Brunswick,E5N 3S3,71,-10.65,-6.58,29.15
2019-04-27,3:26:19 PM PDT,Order,701-2049762-1515453,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Beaconsfield,Quebec,H9W4R2,71,-10.65,-6.58,29.15
2019-04-27,3:27:43 PM PDT,Order,701-1208751-7816261,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Montreal,Quebec,H1E 2V7,14.1,-1.13,-13.2,3.44
2019-04-27,3:37:54 PM PDT,Order,702-7946192-9036257,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Anjou,Quebec,H1J 1V9,14.1,-1.13,-6.58,3.44
2019-04-27,3:38:54 PM PDT,Order,701-1661348-1193824,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Quebec,Quebec,G1J 2V7,45.85,-6.88,-7.35,18.31
2019-04-27,3:41:02 PM PDT,Order,701-3634955-3777035,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Québec,Quebec,G1C7W5,71,-10.65,-13.86,29.15
2019-04-27,3:41:10 PM PDT,Order,702-9153954-2663430,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,clinton,ONTARIO,N0M 1L0,14,-1.12,-6.58,3.32
2019-04-27,5:24:58 PM PDT,Order,701-4616126-0304241,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Fort McMurray,Alberta,T9K 1P6,14,-1.12,-6.58,3.32
2019-04-27,5:25:19 PM PDT,Order,702-8779714-8646602,WEL-06000-800,WEL-06000-800,Braun PC 200 Probe Cover by Welch Allyn (Pack of 200),1,Calgary,Alberta,T2Y 1W3,25.5,-3.06,-6.19,6.6
2019-04-27,5:27:17 PM PDT,Order,702-5595732-7115414,,LUX-NEO120B,Luxe Bidet Neo 120 - Self Cleaning Nozzle - Fresh Water Non-Electric Mechanical Bidet Toilet Attachment (blue and white),1,Grande Prairie,Alberta,T8V 0H8,45.85,-6.88,-6.83,18.31
2019-04-27,5:31:27 PM PDT,Order,701-1718107-9696259,KEL-GEL15GM,KEL-GEL15GM,Sinclair Kelo-Cote Gel for Scars 15g,1,London,Ontario,N6G 5E8,43,-6.45,-5.75,16.26
2019-04-27,6:19:44 PM PDT,Order,702-8697854-0582610,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Beaconsfield,Quebec,H9W 6E3,14.1,-1.13,-6.58,3.44
2019-04-27,6:25:31 PM PDT,Order,702-6042437-1810659,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Ottawa,Ontario,K2W 1C1,14,-1.12,-6.58,3.32
2019-04-27,6:25:48 PM PDT,Order,702-3295525-8953829,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Ottawa,Ontario,K2M 1W7,14,-1.12,-6.58,3.32
2019-04-27,6:34:48 PM PDT,Order,702-2223665-0219437,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Bromont,Quebec,J2L 2Z5,14.1,-1.13,-6.58,3.44
2019-04-27,6:45:48 PM PDT,Order,701-3589203-1427431,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Toronto,Ontario,M4E 3J2,71,-10.65,-6.58,29.15
2019-04-27,6:46:54 PM PDT,Order,702-8187924-6417802,,PRK-12-08(X3),Spectra 360 1208 Electrode Gel - Parker Laboratories - 8.5 oz Tube - (Pack of 3),1,RICHMOND HILL,Ontario,L4B 0G9,18.99,-2.85,-6.58,6.06
2019-04-27,6:48:06 PM PDT,Order,701-3499428-4189858,,PRK-12-08(X2),"SPECTRA 360 12-08 Electrode Gel, 250 g Tube (Pack of 2)",1,Richmond Hill,Ontario,L4C 6G5,14.5,-1.74,-6.58,4.04
2019-04-27,8:27:51 PM PDT,Order,702-2424484-8167469,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Winnipeg,MB,R2X 2B6,14.1,-1.13,-6.58,3.44
2019-04-27,8:30:12 PM PDT,Order,701-1917073-8498607,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Delisle,Saskatchewan,S0L0P0,9.68,-0.77,-3.81,2.67
2019-04-27,8:38:17 PM PDT,Order,702-5814357-5121811,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Vernon,BC,V1T 7A9,71,-10.65,-6.58,29.15
2019-04-27,8:38:41 PM PDT,Order,702-5824503-2566608,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,North Vancouver,BC,V7K 1L2,71,-10.65,-6.58,29.15
2019-04-27,8:45:28 PM PDT,Order,701-6142464-2627449,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Etobicoke,Ontario,M8W 3N2,9.68,-0.77,-3.81,2.67
2019-04-27,8:47:23 PM PDT,Refund,701-3176904-0203448,,LUX-NEO110B,Luxe Bidet Neo 110 - Fresh Water Non-Electric Mechanical Bidet Toilet Seat Attachment (blue and white),1,Unionville,Ontario,L3R 1J7,-39.85,4.78,5.36,14.65
2019-04-27,8:47:33 PM PDT,Order,701-6733222-8253823,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Vancouver,British Columbia,V6S0H7,71,-10.65,-6.58,29.15
2019-04-27,8:48:06 PM PDT,Order,702-6583031-7594633,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Victoria,BC,V8Z 2Z6,71,-10.65,-6.58,29.15
2019-04-27,8:56:41 PM PDT,Order,702-6553520-9643442,,BSN-76168,"BSN Medical Leukotape P Sports Tape, 1 1/2 Inch x 15 Yard",1,Bolton,Ontario,L7E 2L8,18.5,-2.22,-8.11,6.44
2019-04-27,9:24:05 PM PDT,Order,702-6684364-2609050,,PRK-01-08(X2),2 X Aquasonic 100 Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Toronto,Ontario,M5A 4S3,14,-1.12,-6.58,3.32
2019-04-27,9:31:32 PM PDT,Order,702-6545211-4601033,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Maple,Ontario,L6A 0M5,14.1,-1.13,-6.58,3.44
2019-04-27,9:52:08 PM PDT,Order,702-3927207-8840200,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Etobicoke,Ontario,M8Y 0B2,69.85,-10.48,-7.35,27.4
2019-04-27,9:52:26 PM PDT,Order,701-6638394-6068226,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Mississauga,Ontario,L5J 3L8,69.85,-10.48,-7.35,27.4
2019-04-27,9:52:44 PM PDT,Order,702-6101624-8894664,3MM-R1547(10),3MM-R1547(10),"3M Steri-Strip reinforced Skin Closures - 1/2"" x 4"" - 10 pack of 6 strip envelope (60 strips)",1,Etobicoke,Ontario,M9C 3J2,9.68,-0.77,-3.81,2.67
2019-04-27,10:40:04 PM PDT,Order,701-6414457-2994661,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Hamilton,Ontario,L8L 3R2,14.1,-1.13,-6.58,3.44
2019-04-27,10:45:02 PM PDT,Order,702-1015568-2801007,,OMR-BP710N(B),Omron 3 Series Upper Arm Blood Pressure Monitor,1,cambridge,Ontario,N1S 1Y7,64.99,-9.75,-6.58,0
2019-04-27,10:47:00 PM PDT,Order,701-7033960-3593817,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Nepean,Ontario,K2J 5C7,14.1,-1.13,-6.58,3.44
2019-04-27,10:49:16 PM PDT,Order,701-2080273-7274628,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,paris,ontario,N3L 2R1,71,-10.65,-6.58,29.15
2019-04-27,10:49:29 PM PDT,Order,701-9144217-0354623,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Ottawa,Ontario,K2G 1V2,69.85,-10.48,-7.35,27.4
2019-04-27,11:00:56 PM PDT,Order,702-7749240-7353831,,OMR-BP742N,Omron BP742N 5 Series Upper Arm Blood Pressure Monitor with Cuff that fits Standard and Large Arms,1,Montreal,Quebec,H4A 3H6,71,-10.65,-6.58,29.15
2019-04-27,11:03:30 PM PDT,Order,702-8681599-1304224,,PRK-03-08(X2),2 X Aquasonic CLEAR Ultrasound Transmission Gel Doppler Tens (0.25 ltr) (Pack of 2),1,Montreal,Quebec,H3S 1J4,14.1,-1.13,-6.58,3.44
2019-04-27,11:09:22 PM PDT,Order,701-7739068-2997024,,LUX-NEO320B,Luxe Bidet Neo 320 (Elite Series) - Self Cleaning Dual Nozzle - Hot and Cold Water Non-Electric Mechanical Bidet Toilet Attachment w/ Strong Faucet Va,1,Toronto,Ontario,M4E 3J9,69.85,-10.48,-7.35,27.4
2019-04-27,11:35:32 PM PDT,Adjustment,,,PRK-01-08(X2),FBA Inventory Reimbursement - Damaged:Warehouse,1,,,,0,0,0,3.32
