,vendor,date,order id,country,order city,order state,product brand,item,quantity,revenue,total cost,profit,return on sales,item description
56062,net32,08/08/2019,404,USA,Lawrenceville,GA,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56063,net32,08/08/2019,423,USA,Mason City,IA,SIRONA ,SIR-6176536,2,84.5,62.46,22.04,0.260828402,SIRONA XIOS SENSOR HOLDERS BITEWING RED 100/PK
56064,net32,08/08/2019,421,USA,Everett,WA,3M ESPE,3MD-1983RA,3,65.7,44.01,21.69,0.330136986,3M ESPE SOF-LEX POP-ON MANDRELS 1983
56065,net32,08/08/2019,412,USA,Sanford,FL,KERR,KER-33351,4,115.96,74,41.96,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56066,net32,08/08/2019,357,USA,Austin,TX,3M ESPE,3MD-712-036,1,89.99,42.57,47.42,0.526947439,3M Espe Transbond XT Adhesive Syringe 4/Pk
56067,net32,08/08/2019,376,USA,Riverbank,CA,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56068,net32,08/08/2019,365,USA,Sammamish,WA,KERR,KER-35108(E),2,119,79.52,39.48,0.331764706,KERR OPTIBOND XTR BOTTLE ADHESIVE
56069,net32,08/08/2019,353,USA,Pompano Beach,FL,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56070,net32,08/08/2019,378,USA,Gainesville,FL,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56071,net32,08/08/2019,371,USA,Kissimmee,FL,3M ESPE,3MD-41258(E),4,158.4,120,38.4,0.242424242,3M ESPE SCOTCHBOND UNIVERSAL ADHESIVE
56072,net32,08/08/2019,414,USA,Ellenton,FL,KULZER,KUL-65872354(E),1,40,21.52,18.48,0.462,KULZER GLUMA DESENSITIZER STANDARD                          
56073,net32,08/08/2019,442,USA,Wallingford,CT,KERR,KER-36052(EU),1,71.99,40.53,31.46,0.43700514,KERR SONICFILL 2 UNIDOSE REFILL A2 20/PK                    
56074,net32,08/08/2019,379,USA,San Diego,CA,3M ESPE,3MD-3525(TE),10,1089.9,350,739.9,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56075,net32,08/08/2019,361,USA,Mission Viejo,CA,DENTSPLY,DEN-80395,4,424,279.4,144.6,0.341037736,DENTSPLY CAVITRON 30K FSI SLI-10S                           
56076,net32,08/08/2019,381,USA,Bowling Green,KY,KERR,KER-33351,3,86.97,55.5,31.47,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56077,net32,08/08/2019,372,USA,Leawood,KS,SULTAN,SUL-77650,3,206.7,139.14,67.56,0.326850508,SULTAN DENTAL GENIE PUTTY RAPID SET 600ML/PK                
56078,net32,08/08/2019,349,USA,Madison,IN,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56079,net32,08/08/2019,364,USA,Fort Wayne,IN,SULTAN,SUL-77650,2,137.8,92.76,45.04,0.326850508,SULTAN DENTAL GENIE PUTTY RAPID SET 600ML/PK                
56080,net32,08/08/2019,356,USA,Willits,CA,KERR,KER-33965,5,174.95,110.1,64.85,0.370677336,KERR TAKE 1 ADVANCED TRAY FAST SET 2-CARTRIDGE REFILL
56081,net32,08/08/2019,397,USA,Los Alamitos,CA,3M ESPE,3MD-6020A2(E),13,276.25,184.21,92.04,0.333176471,3M ESPE FILTEK Z250 SYRINGE A2                              
56082,net32,08/08/2019,420,USA,Chandler,AZ,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56083,net32,08/08/2019,429,USA,Palos Heights,IL,3M ESPE,3MD-41258,4,319.96,256.92,63.04,0.197024628,3M Espe Scotchbond Universal Adhesive                       
56084,net32,08/08/2019,413,USA,Memphis,TN,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56085,net32,08/08/2019,418,USA,Houston,TX,3M ESPE,3MD-56848,1,96.45,75.55,20.9,0.216692587,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL TRANSLUCENT 8.5G
56086,net32,08/08/2019,433,USA,Naperville,IL,KERR,KER-32862,1,49.99,20.94,29.05,0.581116223,KERR MAXCEM ELITE 4:1 AUTOMIX TIPS REGULAR 50/PK
56087,net32,08/08/2019,387,USA,Chicago,IL,KERR,KER-28415,12,318,188.88,129.12,0.406037736,KERR EXTRUDE EXTRA 2-CARTRIDGE REFILL                       
56088,net32,08/08/2019,363,USA,Parsons,TN,DENTSPLY,DEN-80395,4,424,279.4,144.6,0.341037736,DENTSPLY CAVITRON 30K FSI SLI-10S                           
56089,net32,08/08/2019,363,USA,Parsons,TN,DENTSPLY,DEN-80799,2,239.98,140.4,99.58,0.414951246,DENTSPLY CAVITRON 30K FSI-1000                              
56090,net32,08/08/2019,370,USA,Chicago,IL,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56091,net32,08/08/2019,392,USA,Allen,TX,KODAK,KOD-1228840,3,104.97,30.84,74.13,0.706201772,KODAK ULTRASPEED FILM DF-54 #0 POLYSOFT                     
56092,net32,08/08/2019,379,USA,San Diego,CA,3M ESPE,3MD-7572,5,925,736.55,188.45,0.20372973,3M ESPE VITREBOND PLUS DOUBLE PACK                          
56093,net32,08/08/2019,422,USA,Livermore,CA,KERR,KER-36052(EU),4,287.96,162.12,125.84,0.43700514,KERR SONICFILL 2 UNIDOSE REFILL A2 20/PK                    
56094,net32,08/08/2019,441,USA,Windham,ME,KERR,KER-33351,4,115.96,74,41.96,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56095,net32,08/08/2019,405,USA,Brentwood,CA,3M ESPE,3MD-56848,2,190.9,151.1,39.8,0.208486118,3M ESPE RELY X UNICEM 2 AUTOMIXÂ  REFILL TRANSLUCENT 8.5G
56096,net32,08/08/2019,430,USA,Columbus,OH,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56097,net32,08/08/2019,359,USA,Schenectady,NY,3M ESPE,3MD-56877,2,145,82.58,62.42,0.430482759,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
56098,net32,08/08/2019,443,USA,Arlington,VA,3M ESPE,3MD-56849,1,229.99,174.16,55.83,0.242749685,3M ESPE RELY X UNICEM 2 AUTOMIX VALUE PACK UNIVERSAL A2 8.5G
56099,net32,08/08/2019,415,USA,Russellville,AL,KERR,KER-29951,2,199.98,105.18,94.8,0.474047405,KERR TYTIN SPHERICAL ALLOY CAPS 3 SPILL REG SET 50/BXÂ Â Â Â Â Â  
56100,net32,08/08/2019,380,USA,San Antonio,TX,KERR,KER-36052(EU),1,71.99,40.53,31.46,0.43700514,KERR SONICFILL 2 UNIDOSE REFILL A2 20/PK                    
56101,net32,08/08/2019,366,USA,Swansboro,NC,3M ESPE,3MD-7572,1,190,147.31,42.69,0.224684211,3M ESPE VITREBOND PLUS DOUBLE PACK                          
56102,net32,08/08/2019,359,USA,Schenectady,NY,KERR,KER-33351,4,115.96,74,41.96,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56103,net32,08/08/2019,436,USA,Derry,NH,3M ESPE,3MD-1983RA,3,65.7,44.01,21.69,0.330136986,3M ESPE SOF-LEX POP-ON MANDRELS 1983
56104,net32,08/08/2019,377,USA,Klamath Falls,OR,COLTENE WHALEDENT,CWH-H09945,2,63.98,44.56,19.42,0.303532354,COLTENE-WHALEDENT DAM 6X6 FLEXI NON-LATEX                   
56105,net32,08/08/2019,395,USA,Portland,OR,DENTSPLY,DEN-605602,4,93,32.88,60.12,0.646451613,DENTSPLY JELTRATE-PLUS FAST-SET
56106,net32,08/08/2019,359,USA,Schenectady,NY,3M ESPE,3MD-56878,1,72.5,39.19,33.31,0.459448276,3M ESPE RELY X U200 A2 UNIVERSAL CLICKER
56107,net32,08/08/2019,424,USA,Maspeth,NY,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56108,net32,08/08/2019,366,USA,Swansboro,NC,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56109,net32,08/08/2019,435,USA,New York,NY,ULTRADENT,ULT-5379,1,60,30.44,29.56,0.492666667,ULTRADENT OPALESCENCE PF 10% MINT DOCTOR KITÂ Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
56110,net32,08/08/2019,417,USA,Pelahatchie,MS,PREMIER(MISC),PRE-9011103,2,64,34.66,29.34,0.4584375,PREMIER PRO CLEAN STAIN CLEANER 10/CS                       
56111,net32,08/08/2019,432,USA,Portland,OR,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56112,net32,08/08/2019,354,USA,Bronx,NY,3M ESPE,3MD-6020A2(E),3,63.75,42.51,21.24,0.333176471,3M ESPE FILTEK Z250 SYRINGE A2                              
56113,net32,08/08/2019,383,USA,Helena,MT,VIVADENT,VIV-638227,6,356.4,272.88,83.52,0.234343434,Vivadent Tetric Evoceram Bulk Fill Caps IVA
56114,net32,08/08/2019,380,USA,San Antonio,TX,KERR,KER-36051(EU),1,72.99,40.53,32.46,0.444718455,KERR SONICFILL 2 UNIDOSE REFILL A1 20/PK                    
56115,net32,08/08/2019,388,USA,New York,NY,DENTSPLY,DEN-610007,4,180,89.92,90.08,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56116,net32,08/08/2019,354,USA,Bronx,NY,3M ESPE,3MD-51102(E),3,98.97,72.84,26.13,0.2640194,3M ESPE ADPER SINGLEBOND 2 6ml.                             
56117,net32,08/08/2019,409,USA,Portland,OR,3M ESPE,3MD-712-036,1,89.99,42.57,47.42,0.526947439,3M Espe Transbond XT Adhesive Syringe 4/Pk
56118,net32,08/08/2019,427,USA,Blue Bell,PA,DENTSPLY,DEN-80395,2,212,139.7,72.3,0.341037736,DENTSPLY CAVITRON 30K FSI SLI-10S                           
56119,net32,08/08/2019,350,USA,Gresham,OR,3M ESPE,3MD-1983RA,2,60,29.34,30.66,0.511,3M ESPE SOF-LEX POP-ON MANDRELS 1983
56120,net32,08/08/2019,437,USA,Glendale,CA,3M ESPE,3MD-3525(TE),2,217.98,70,147.98,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56121,net32,08/08/2019,431,USA,Columbus,OH,3M ESPE,3MD-56849,1,229.99,174.16,55.83,0.242749685,3M ESPE RELY X UNICEM 2 AUTOMIX VALUE PACK UNIVERSAL A2 8.5G
56122,net32,08/08/2019,380,USA,San Antonio,TX,VIVADENT,VIV-665156,2,116,80.78,35.22,0.30362069,VIVADENT ADHESE UNIVERSAL VIVAPEN REFILL 2mL/EAÂ Â Â Â Â Â Â Â Â Â Â Â 
56123,net32,08/08/2019,439,USA,Suffern,NY,ESSENTIAL DENTAL SYSTEMS,EDS-130-01,1,102.5,75,27.5,0.268292683,ESSENTIAL DENTAL SYSTEMS FLEXI-POST SS RED #1 10/PKÂ Â Â Â Â Â Â Â 
56124,net32,08/08/2019,368,USA,Palmyra,NJ,3M ESPE,3MD-3525(TE),2,217.98,70,147.98,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56125,net32,08/08/2019,401,USA,Flint,MI,3M ESPE,3MD-7572,2,378,294.62,83.38,0.220582011,3M ESPE VITREBOND PLUS DOUBLE PACK                          
56126,net32,08/08/2019,355,USA,West Coxsackie,NY,KURARAY,KUR-2612-KA,5,244.5,154.45,90.05,0.368302658,
56127,net32,08/08/2019,355,USA,West Coxsackie,NY,KURARAY,KUR-2611-KA,5,237.5,154.45,83.05,0.349684211,
56128,net32,08/08/2019,411,USA,Hillsdale,MI,DENTSPLY,DEN-666220,1,142.5,85,57.5,0.403508772,DENTSPLY INTEGRITY REFILL PK A2                             
56129,net32,08/08/2019,396,USA,Brooklyn,NY,KERR,KER-06151,2,17.5,4.7,12.8,0.731428571,KERR SYBRON K-FILES 30MM #10                                
56130,net32,08/08/2019,436,USA,Derry,NH,PREMIER(MISC),PRE-9011103,1,32,17.33,14.67,0.4584375,PREMIER PRO CLEAN STAIN CLEANER 10/CS                       
56131,net32,08/08/2019,419,USA,Plano,TX,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56132,net32,08/08/2019,389,USA,Sanford,NC,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56133,net32,08/08/2019,408,USA,Las Vegas,NV,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56134,net32,08/08/2019,360,USA,Staten Island,NY,3M ESPE,3MD-712-036,1,89.99,42.57,47.42,0.526947439,3M Espe Transbond XT Adhesive Syringe 4/Pk
56135,net32,08/08/2019,369,USA,Bentleyville,PA,ESSENTIAL DENTAL SYSTEMS,EDS-130-01,2,193.98,150,43.98,0.226724405,ESSENTIAL DENTAL SYSTEMS FLEXI-POST SS RED #1 10/PKÂ Â Â Â Â Â Â Â 
56136,net32,08/08/2019,396,USA,Brooklyn,NY,KERR,KER-06152,4,26.4,9.4,17,0.643939394,KERR SYBRON K-FILES 30MM #15                                
56137,net32,08/08/2019,360,USA,Staten Island,NY,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56138,net32,08/09/2019,467,USA,Glenwood,IL,3M ESPE,3MD-3525(TE),2,217.98,70,147.98,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56139,net32,08/09/2019,467,USA,Glenwood,IL,PREMIER(MISC),PRE-9061109,2,63,39.28,23.72,0.376507937,Premier Sycamore Wedges Mini Light Blue 400/BxÂ Â Â Â Â Â Â Â Â Â Â Â Â 
56140,net32,08/09/2019,471,USA,Norristown,PA,3M ESPE,3MD-3525(TE),2,217.98,70,147.98,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56141,net32,08/09/2019,467,USA,Glenwood,IL,3M ESPE,3MD-1954N,1,29.4,14.29,15.11,0.513945578,3M ESPE SOF-LEX FINISHING STRIPS COARSE/MED.NARROW          
56142,net32,08/09/2019,492,USA,Mount Prospect,IL,KERR,KER-33351,2,57.98,37,20.98,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56143,net32,08/09/2019,488,USA,Selah,WA,3M ESPE,3MD-38265,2,124,76.98,47.02,0.379193548,3M ESPE DURELON CD TRIPLE LIQUID 12 SYRINGES 40ML           
56144,net32,08/09/2019,451,USA,Aston,PA,3M ESPE,3MD-5904A3.5(E),2,41,20.76,20.24,0.493658537,3M ESPE Z100 SYRINGE A3.5                                   
56145,net32,08/09/2019,470,USA,Barrington,IL,SIRONA ,SIR-6176536,2,100,62.46,37.54,0.3754,SIRONA XIOS SENSOR HOLDERS BITEWING RED 100/PK
56146,net32,08/09/2019,456,USA,Streator,IL,DENTSPLY,DEN-610007,2,85,44.96,40.04,0.471058824,DENTSPLY IRM IVORY COMPLETE-KIT                             
56147,net32,08/09/2019,467,USA,Glenwood,IL,KERR,KER-62249,5,25.7,11.75,13.95,0.542801556,Kerr Sybron K-Files 21mm #06Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â Â 
56148,net32,08/09/2019,499,USA,Glendale,CA,3M ESPE,3MD-56878,1,72.5,39.19,33.31,0.459448276,3M ESPE RELY X U200 A2 UNIVERSAL CLICKER
56149,net32,08/09/2019,466,USA,Savannah,GA,DENTSPLY,DEN-666220,1,142.5,85,57.5,0.403508772,DENTSPLY INTEGRITY REFILL PK A2                             
56150,net32,08/09/2019,467,USA,Glenwood,IL,KERR,KER-06152,5,30.75,11.75,19,0.617886179,KERR SYBRON K-FILES 30MM #15                                
56151,net32,08/09/2019,476,USA,Alamogordo,NM,KULZER,KUL-65872354,3,200.97,150.24,50.73,0.252425735,KULZER GLUMA DESENSITIZER 5ML
56152,net32,08/09/2019,485,USA,Port Orange,FL,3M ESPE,3MD-3525(TE),2,217.98,70,147.98,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56153,net32,08/09/2019,447,USA,Douglas,GA,3M ESPE,3MD-6020A2(E),3,63.75,42.51,21.24,0.333176471,3M ESPE FILTEK Z250 SYRINGE A2                              
56154,net32,08/09/2019,449,USA,Old Bridge,NJ,KERR,KER-972-1003,1,52,24.28,27.72,0.533076923,KERR SYBRON ELEMENTS GUTTA PERCHA CARTIDGE 25 GAUGE 10/PKÂ Â 
56155,net32,08/09/2019,493,USA,Marysville,WA,KROMOPAN,KRO-KRM302,10,65,38.7,26.3,0.404615385,KROMOPAN ALGINATE 100 1LN BAG                               
56156,net32,08/09/2019,466,USA,Savannah,GA,VIVADENT,VIV-626221,3,191.97,147.09,44.88,0.233786529,VIVADENT MONOBOND PLUS 5GM
56157,net32,08/09/2019,478,USA,Beaumont,TX,3M ESPE,3MD-6020A2(E),10,212.5,141.7,70.8,0.333176471,3M ESPE FILTEK Z250 SYRINGE A2                              
56158,net32,08/09/2019,478,USA,Beaumont,TX,3M ESPE,3MD-6020A3(E),10,212.5,141.7,70.8,0.333176471,3M Espe Filtek Z250 Syringe A3                              
56159,net32,08/09/2019,465,USA,Las Vegas,NV,DENTSPLY,DEN-66002862,1,77.5,45.31,32.19,0.415354839,DENTSPLY DISPERSALLOY 2 SPILL FAST SET                      
56160,net32,08/09/2019,458,USA,Midland,TX,SULTAN,SUL-77640,2,62.4,42.04,20.36,0.326282051,SULTAN DENTAL GENIE BITE REGISTRATION FAST SET 2/PK         
56161,net32,08/09/2019,494,USA,Salt Lake City,UT,3M ESPE,3MD-3525(TE),4,435.96,140,295.96,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56162,net32,08/09/2019,463,USA,Bellmore,NY,DENTSPLY,DEN-610007,1,42.5,22.48,20.02,0.471058824,DENTSPLY IRM IVORY COMPLETE-KIT                             
56163,net32,08/09/2019,482,USA,Livingston,NJ,COLTENE WHALEDENT,CWH-P-44-3,3,160.5,130.74,29.76,0.185420561,COLTENE WHALEDENT PARAPOST SS #3 (10/PK)                    
56164,net32,08/09/2019,482,USA,Livingston,NJ,VIVADENT,VIV-665156,5,302.5,201.95,100.55,0.332396694,VIVADENT ADHESE UNIVERSAL VIVAPEN REFILL 2mL/EAÂ Â Â Â Â Â Â Â Â Â Â Â 
56165,net32,08/09/2019,482,USA,Livingston,NJ,KERR,KER-62250,10,59,23.5,35.5,0.601694915,KERR SYBRON K-FILES 25MM #06                                
56166,net32,08/09/2019,460,USA,Blue Island,IL,DENTSPLY,DEN-610007,1,42.5,22.48,20.02,0.471058824,DENTSPLY IRM IVORY COMPLETE-KIT                             
56167,net32,08/09/2019,495,USA,Redlands,CA,DENTSPLY,DEN-610007,1,42.5,22.48,20.02,0.471058824,DENTSPLY IRM IVORY COMPLETE-KIT                             
56168,net32,08/09/2019,487,USA,North Conway,NH,SULTAN,SUL-77640,2,62.4,42.04,20.36,0.326282051,SULTAN DENTAL GENIE BITE REGISTRATION FAST SET 2/PK         
56169,net32,08/09/2019,462,USA,Chicago Heights,IL,KERR,ACT-261030,2,244,186.52,57.48,0.23557377,ACTEON EXPASYL CAPSULE STANDARD 20/PK
56170,net32,08/09/2019,461,USA,Darien,IL,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56171,net32,08/09/2019,467,USA,Glenwood,IL,KERR,KER-15290,11,56.65,25.85,30.8,0.54368932,KERR SYBRON K-FLEX FILES 21MM #08                           
56172,net32,08/09/2019,467,USA,Glenwood,IL,KERR,KER-15214,5,31.25,11.75,19.5,0.624,KERR SYBRON K-FLEX FILES 30MM #15                           
56173,net32,08/09/2019,484,USA,Raleigh,NC,SHOFU,SHO-H413,1,76.5,46.82,29.68,0.387973856,SHOFU BROWNIE MINI-POINTS FG 72/BX                          
56174,net32,08/09/2019,469,USA,Sun City,AZ,KERR,KER-33351,3,86.97,55.5,31.47,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56175,net32,08/09/2019,469,USA,Sun City,AZ,VIVADENT,VIV-626221,2,127.98,98.06,29.92,0.233786529,VIVADENT MONOBOND PLUS 5GM
56176,net32,08/09/2019,496,USA,Cameron,NC,DENTSPLY,DEN-610007,1,42.5,22.48,20.02,0.471058824,DENTSPLY IRM IVORY COMPLETE-KIT                             
56177,net32,08/09/2019,500,USA,Cleveland,OH,3M ESPE,3MD-7312,10,462.5,354.7,107.8,0.233081081,3M ESPE EXPRESS PUTTY                                       
56178,net32,08/09/2019,472,USA,Hawthorne,CA,3M ESPE,3MD-3525(TE),6,653.94,210,443.94,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56179,net32,08/09/2019,472,USA,Hawthorne,CA,KULZER,KUL-65872354(E),6,179.4,129.12,50.28,0.280267559,KULZER GLUMA DESENSITIZER STANDARD                          
56180,net32,08/09/2019,479,USA,Blue Ridge Summit,PA,KERR,KER-29951,1,99.99,52.59,47.4,0.474047405,KERR TYTIN SPHERICAL ALLOY CAPS 3 SPILL REG SET 50/BXÂ Â Â Â Â Â  
56181,net32,08/09/2019,448,USA,Cerritos,CA,MXT(MISC),MXT-MXT#P,20,151,106.2,44.8,0.296688742,SYRINGE TIPS DYNAMIC RED (50/BAG)                           
56182,net32,08/09/2019,468,USA,Melrose,MA,VIVADENT,VIV-626221,1,75,49.03,25.97,0.346266667,VIVADENT MONOBOND PLUS 5GM
56183,net32,08/09/2019,464,USA,Olive Branch,MS,KERR,KER-33351,2,57.98,37,20.98,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56184,net32,08/09/2019,455,USA,Manchester,CT,KERR,KER-33351,3,86.97,55.5,31.47,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56185,net32,08/09/2019,446,USA,Springfield,MO,VIVADENT,VIV-665156,4,242,161.56,80.44,0.332396694,VIVADENT ADHESE UNIVERSAL VIVAPEN REFILL 2mL/EAÂ Â Â Â Â Â Â Â Â Â Â Â 
56186,net32,08/09/2019,450,USA,Los Angeles,CA,DENTSPLY,DEN-610007,1,45,22.48,22.52,0.500444444,DENTSPLY IRM IVORY COMPLETE-KIT                             
56187,net32,08/09/2019,444,USA,Phoenix,AZ,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56188,net32,08/09/2019,497,USA,Waltham,MA,3M ESPE,3MD-712-036,1,89.99,42.57,47.42,0.526947439,3M Espe Transbond XT Adhesive Syringe 4/Pk
56189,net32,08/09/2019,457,USA,Accokeek,MD,KERR,KER-33351,2,57.98,37,20.98,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56190,net32,08/09/2019,473,USA,Los Angeles,CA,3M ESPE,3MD-41258,5,399.95,321.15,78.8,0.197024628,3M Espe Scotchbond Universal Adhesive                       
56191,net32,08/09/2019,486,USA,Odenton,MD,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56192,net32,08/09/2019,474,USA,Carmichael,CA,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56193,net32,08/09/2019,501,USA,Conway,AR,KERR,KER-33351,6,173.94,111,62.94,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56194,net32,08/09/2019,444,USA,Phoenix,AZ,SULTAN,SUL-77655,1,72.5,46.38,26.12,0.360275862,SULTAN DENTAL GENIE PUTTY REGULAR SET 600ML/PK              
56195,net32,08/09/2019,481,USA,Trumbull,CT,3M ESPE,3MD-3525(TE),2,217.98,70,147.98,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56196,net32,08/09/2019,498,USA,Anaheim,CA,3M ESPE,3MD-3525(TE),1,108.99,35,73.99,0.678869621,3M ESPE RELY X LUTING PLUS CEMENT   
56197,net32,08/09/2019,469,USA,Sun City,AZ,KERR,KER-35107(E),2,119,79.52,39.48,0.331764706,KERR OPTIBOND XTR BOTTLE PRIMER
56198,net32,08/09/2019,469,USA,Sun City,AZ,KERR,KER-35108(E),2,119,79.52,39.48,0.331764706,KERR OPTIBOND XTR BOTTLE ADHESIVE
56199,net32,08/09/2019,454,USA,Delaware,OH,3M ESPE,3MD-51102(E),2,69,48.56,20.44,0.296231884,3M ESPE ADPER SINGLEBOND 2 6ml.                             
56200,net32,08/09/2019,445,USA,Clearwater,FL,3M ESPE,3MD-38265,1,62,38.49,23.51,0.379193548,3M ESPE DURELON CD TRIPLE LIQUID 12 SYRINGES 40ML           
56201,net32,08/09/2019,452,USA,Lexington,KY,3M ESPE,3MD-56877,2,145,82.58,62.42,0.430482759,3M ESPE RELY X U200 TRANSLUCENT CLICKER                     
56202,net32,08/09/2019,480,USA,Dover,DE,SIRONA ,SIR-6176510,5,204.75,136.95,67.8,0.331135531,SIRONA XIOS SENSOR HOLDERS ANTERIOR BLUE 100/PK
56203,net32,08/09/2019,477,USA,Oceanside,CA,SDI,SDI-8100045,1,39.99,22.31,17.68,0.442110528,SDI SUPER ETCH SYRINGE KIT WITH TIPS 10 X2ML                
56204,net32,08/09/2019,483,USA,Baton Rouge,LA,3M ESPE,3MD-38265,1,62,38.49,23.51,0.379193548,3M ESPE DURELON CD TRIPLE LIQUID 12 SYRINGES 40ML           
56205,net32,08/09/2019,490,USA,Alexandria,LA,ULTRADENT,ULT-6408,2,115.98,47.3,68.68,0.592171064,ULTRADENT VISCOSTAT CLEAR INDISPENSE REFILL                 
56206,net32,08/09/2019,490,USA,Alexandria,LA,DENTSPLY,DEN-609001,2,135,93.32,41.68,0.308740741,DENTSPLY FYNAL CEMENT PACKAGE
56207,net32,08/12/2019,533,USA,New York,NY,KERR,KER-33351,2,57.98,37,20.98,0.361848913,KERR TEMPBOND CLEAR AUTOMIX SYRINGE                         
56208,net32,08/12/2019,550,USA,Chandler,AZ,3M ESPE,3MD-4720B2(E),6,123.6,91.02,32.58,0.263592233,3M ESPE FILTEK P60 SYRINGE B2                               
56209,net32,08/12/2019,591,USA,Milford,OH,KERR,ACT-F00369,3,255,133.98,121.02,0.474588235,ACTEON SATELEC INSERT UNIVERSAL NO. H3 1/PK                 
