date,time,type,order id,sku,description,quantity,order city,order state,order postal,product sales,selling fees,fba fees
20-Nov-18,5:39:41 AM PST,Order,111-2442623-6833044,3M-6155,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Hunter Green Tube,  Stainless Stem and Headset, 27 inch, 6155",1,WESTERVILLE,OH,43082-8292,167.07,-20.05,-4.71
20-Nov-18,5:48:31 AM PST,Order,114-6462601-4118616,3M-6155,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Hunter Green Tube,  Stainless Stem and Headset, 27 inch, 6155",1,BLUFFTON,SC,29909-3126,167.07,-20.05,-4.71
20-Nov-18,6:01:14 AM PST,Order,112-2066880-9571464,MOL-1438-1,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",1,Mercersburg,PA,17236,33.75,-4.05,-4.71
20-Nov-18,6:07:05 AM PST,Order,114-1031216-3597815,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,SEATTLE,WA,98103-3192,15.1,-2.27,-2.41
20-Nov-18,6:12:08 AM PST,Order,111-9424686-9450657,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,NEWARK,CA,94560-1729,19.7,-2.96,-3.19
20-Nov-18,6:46:14 AM PST,Order,112-9368828-0012203,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,SPRINGFIELD,OR,97477-3614,18.2,-2.73,-3.19
20-Nov-18,6:51:43 AM PST,Order,114-4074521-9638631,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,RICHMOND,CA,94804-3217,38.18,-5.73,-3.19
20-Nov-18,6:54:27 AM PST,Order,111-6085049-4413019,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,NEWARK,CA,94560-1729,19.7,-2.96,-3.19
20-Nov-18,7:02:34 AM PST,Order,114-8789733-1101069,MOL-281100,"Mepilex Border Lite Dressing, 2"" x 5"", 5/Bx",3,HATTIESBURG,MS,39402-9620,43.2,-8.65,-9.57
20-Nov-18,7:02:34 AM PST,Order,114-8789733-1101069,MOL-281100,"Mepilex Border Lite Dressing, 2"" x 5"", 5/Bx",2,HATTIESBURG,MS,39402-9620,28.8,0,-6.38
20-Nov-18,8:38:18 AM PST,Order,112-1639021-5025004,3MM-R1541(10),3M Steri Strip Skin Closures 1/4'' X 3'' - 10 Packages of 3,1,BROOKLYN,NY,11236-2804,5.69,-1,-2.41
20-Nov-18,8:38:25 AM PST,Order,112-5408065-5981867,3MM-R1540 (10),3M STERI STRIP SKIN CLOSURES 1/8'' X 3'' 10 PKG/5,1,BROOKLYN,NY,11236-2804,5.53,-1,-6.4
20-Nov-18,8:52:34 AM PST,Order,114-1753576-6676224,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,BELMONT,NC,28012-9574,38.18,-5.73,-3.19
20-Nov-18,8:56:37 AM PST,Order,111-0961705-6865010,3M-2164(1),"3M Littmann Master Cardiology Stethoscope, Navy Blue Tube, 27 inch, 2164",1,WATERBURY,CT,06708-1538,175.01,-21,-4.71
20-Nov-18,9:00:41 AM PST,Order,112-4149014-0256269,3MM-R1541(10),3M Steri Strip Skin Closures 1/4'' X 3'' - 10 Packages of 3,1,BROOKLYN,NY,11236-2804,5.69,-1,-2.41
20-Nov-18,9:13:51 AM PST,Order,114-5366444-3929810,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,HILLSBORO,OR,97123-4106,14.99,-2.25,-3.19
20-Nov-18,9:19:02 AM PST,Order,114-6288896-4343429,3M-1539(20),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20-Count Boxes (Pack of 4)",1,CADOTT,WI,54727-4508,20.5,-3.08,-3.19
20-Nov-18,9:35:44 AM PST,Order,112-3377969-2427432,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,Cedar Grove,Tennessee,38321,10.5,-1.26,-3.19
20-Nov-18,9:46:00 AM PST,Order,112-0673423-9792249,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,BELLE HARBOR,NY,11694-1530,24,-11.52,-4.71
20-Nov-18,9:46:00 AM PST,Order,112-0673423-9792249,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,BELLE HARBOR,NY,11694-1530,24,0,-4.71
20-Nov-18,9:46:00 AM PST,Order,112-0673423-9792249,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",2,BELLE HARBOR,NY,11694-1530,48,0,-9.42
20-Nov-18,10:04:36 AM PST,Order,113-1182007-7849833,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,Wilmington,CA,90744,19.7,-2.96,-3.19
20-Nov-18,10:24:47 AM PST,Order,113-7132325-7650609,SOT-151230,"Sothys Hydra Protective Cream, 1.69 Fl Oz",1,Winter Garden,Fl,34787,20.75,-3.11,-3.19
20-Nov-18,10:30:13 AM PST,Order,111-6661958-9110658,3MM-1527-1-12,"3M Transpore Tape 1"" x 10 yd Box of 12",2,KETCHIKAN,AK,99901,24.7,-3.7,-9.42
20-Nov-18,10:32:02 AM PST,Order,111-2384622-0786615,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,ROCHESTER,NY,14616-1530,20.14,-2.42,-4.71
20-Nov-18,10:38:57 AM PST,Order,114-1240336-8973006,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,AUGUSTA,GA,30909-4032,15.1,-2.27,-2.41
20-Nov-18,11:19:42 AM PST,Order,113-6028658-4149814,MOL-1438-1,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",1,HIALEAH,FL,33010-4713,33.75,-4.05,-4.71
20-Nov-18,12:08:13 PM PST,Refund,113-5472929-8477025,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",4,CHICAGO,IL,60645-2932,-78.8,9.47,0
20-Nov-18,12:29:40 PM PST,Order,112-4259241-7771463,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,BEVERLY HILLS,FL,34465-2581,19.7,-2.96,-3.19
20-Nov-18,12:34:41 PM PST,Order,114-8869811-3147423,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,THORNTON,CO,80602-6802,10.5,-1.26,-7.18
20-Nov-18,12:38:02 PM PST,Order,112-5564208-7709820,3MM-R1541(10),3M Steri Strip Skin Closures 1/4'' X 3'' - 10 Packages of 3,1,CARROLLTON,TX,75007-1706,5.69,-1,-2.41
20-Nov-18,12:38:02 PM PST,Order,112-5564208-7709820,3MM-R1540 (10),3M STERI STRIP SKIN CLOSURES 1/8'' X 3'' 10 PKG/5,1,CARROLLTON,TX,75007-1706,5.53,-1,-2.41
20-Nov-18,12:47:57 PM PST,Order,114-9751371-7365805,MDL-NON80328,"Medline Emesis Bags, Blue, 24 Count",1,Nibley,Ut,84321,9.65,-1.16,-4.71
20-Nov-18,12:55:26 PM PST,Order,112-4635513-2261000,MOL-1438-1,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",1,GARDEN CITY,KS,67846-6379,33.75,-4.05,-4.71
20-Nov-18,1:14:41 PM PST,Order,112-7358711-2245869,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,GLENDALE,CA,91206,15.1,-2.27,-8.4
20-Nov-18,1:24:22 PM PST,Order,113-9191282-7301005,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,SUNRISE,FL,33323-5320,10.5,-1.26,-3.19
20-Nov-18,1:28:07 PM PST,Order,111-3389110-9015438,MOL-1438-1,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",1,CUPERTINO,CA,95014-4120,33.75,-4.05,-4.71
20-Nov-18,1:39:52 PM PST,Order,111-5504953-9309031,3MM-2866,"3M Medipore&trade; H 6"" x 10 Yard(120)Soft Cloth Surgical Tape (882866) Category: Surgical Tape",4,ETOWAH,NC,28729-9721,42,-7.9,-12.76
20-Nov-18,1:39:52 PM PST,Order,111-5504953-9309031,3MM-2866,"3M Medipore&trade; H 6"" x 10 Yard(120)Soft Cloth Surgical Tape (882866) Category: Surgical Tape",1,ETOWAH,NC,28729-9721,10.5,0,-3.19
20-Nov-18,1:51:58 PM PST,Order,112-1331560-8963425,3MM-R1541(10),3M Steri Strip Skin Closures 1/4'' X 3'' - 10 Packages of 3,1,Campbell,CA,95008,5.69,-1,-8.4
20-Nov-18,2:13:15 PM PST,Order,112-7100571-6924210,3M-6153,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153",1,LEWISBURG,WV,24901-5109,170.72,-20.49,-4.71
20-Nov-18,2:14:38 PM PST,Order,112-7031646-4613057,3M-2113,"3M Littmann Classic II Pediatric Stethoscope, Black Tube, 28 inch, 2113",2,TAUNTON,MA,02780-1086,157.68,-18.92,-6.38
20-Nov-18,2:17:56 PM PST,Order,113-8795595-6901835,3MM-R1541(10),3M Steri Strip Skin Closures 1/4'' X 3'' - 10 Packages of 3,1,Blaine,MN,55449-4943,5.69,-1,-2.41
20-Nov-18,2:18:08 PM PST,Order,112-6828358-2964255,3MM-R1541(10),3M Steri Strip Skin Closures 1/4'' X 3'' - 10 Packages of 3,1,Mount Solon,VA,22843,5.69,-1,-2.41
20-Nov-18,2:20:02 PM PST,Order,114-8412498-4228261,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",2,Vance,Alabama,35490,30.2,-4.54,-4.82
20-Nov-18,2:29:07 PM PST,Order,114-1799334-8724200,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,FLUSHING,NY,11358-1439,15.1,-6.81,-14.38
20-Nov-18,2:29:07 PM PST,Order,114-1799334-8724200,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",2,FLUSHING,NY,11358-1439,30.2,0,-4.82
20-Nov-18,2:36:22 PM PST,Order,114-1226120-9945017,SOT-140172,Sothys Hydra3Ha Hydrating Youth Creme - 1.69 oz,1,KIRKLAND,WA,98034-7911,38.18,-5.73,-3.19
20-Nov-18,2:42:02 PM PST,Order,114-0101513-8033861,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,PICKENS,S.C.,29671,15.1,-2.27,-2.41
20-Nov-18,2:42:50 PM PST,Order,114-7727254-1043442,3M-2863(2),"3m 2863 Medipore H Soft Cloth Surgical Tape 3"" x 10 Yards - 2 Rolls",1,Parkland,FL,33076,10.5,-1.26,-3.19
20-Nov-18,2:45:00 PM PST,Order,111-7962089-8729029,3M-6153,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153",1,SPRINGFIELD,IL,62702-4933,170.72,-40.98,-4.71
20-Nov-18,2:45:00 PM PST,Order,111-7962089-8729029,3M-6153,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153",1,SPRINGFIELD,IL,62702-4933,170.72,0,-4.71
20-Nov-18,2:55:00 PM PST,Order,114-3651074-1909818,3M-6153,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153",1,CARROLLTON,GA,30117-3922,170.72,-20.49,-4.71
20-Nov-18,3:14:40 PM PST,Order,112-7932911-7605852,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,4,EDMOND,OK,73012-6726,55.64,-6.68,-12.76
20-Nov-18,3:36:52 PM PST,Order,114-6502583-9946646,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,TOMAH,WISCONSIN,54660-1224,19.7,-2.96,-3.19
20-Nov-18,3:44:45 PM PST,Order,113-8277433-4677009,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,WESTON,FL,33332-2441,15.1,-2.27,-2.41
20-Nov-18,3:53:10 PM PST,Order,112-5653290-0212200,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,SAN ANTONIO,TEXAS,78230-1958,19.7,-2.96,-7.18
20-Nov-18,4:13:33 PM PST,Order,112-8391534-9669026,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,Belle Fourche,SD,57717,39.4,-5.92,-6.38
20-Nov-18,4:14:15 PM PST,Order,114-7824834-5467447,3MM-R1540 (10),3M STERI STRIP SKIN CLOSURES 1/8'' X 3'' 10 PKG/5,1,DEL RIO,TN,37727-3048,5.53,-1,-2.41
20-Nov-18,4:18:06 PM PST,Order,111-4493004-0341055,1438,"Molnlycke 1438 Tubigrip Multipurpose Tubular Bandage, Size F, 4"" Width, Natural, 393.70"" Length",1,HILLSBORO,MO,63050-2018,20.48,-2.46,-4.71
20-Nov-18,4:23:31 PM PST,Refund,112-3228182-7194661,MOL-1437-1,"Tubigrip, Natural, Size D, 3 inch diameter",1,Battle Ground,Washington,98604,-23.75,2.85,0
20-Nov-18,4:29:44 PM PST,Order,114-2860966-0321852,WEL-52432-U,"Welch Allyn Universal Kleenspec Pediatric Disposable Ear Specula for Diagnostic Otoscopes, 850 Count",1,AUSTIN,TX,78727-5231,35,-5.25,-4.71
20-Nov-18,4:37:56 PM PST,Order,114-0250510-6630664,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,Chappell Hill,TX,77426,15.1,-2.27,-2.41
20-Nov-18,4:38:08 PM PST,Order,111-0321293-7151419,3M-2113R,"3M Littmann 2113R Classic II Pediatric Stethoscope, Red, 28 inch",1,CINCINNATI,OH,45220-2108,75.99,-9.12,-3.19
20-Nov-18,4:49:38 PM PST,Order,114-8351982-7093800,WEL-52432-U,"Welch Allyn Universal Kleenspec Pediatric Disposable Ear Specula for Diagnostic Otoscopes, 850 Count",1,LANCASTER,CA,93536-4812,35,-5.25,-4.71
20-Nov-18,5:23:13 PM PST,Order,111-1930804-5400208,MOL-1437-1,"Tubigrip, Natural, Size D, 3 inch diameter",1,GREEN VALLEY,AZ,85622-1069,23.75,-3.56,-4.71
20-Nov-18,5:27:28 PM PST,Order,114-4395397-6196241,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Anchorage,AK,99503,18.2,-2.73,-3.19
20-Nov-18,5:32:31 PM PST,Order,113-8632864-0265055,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,BISMARCK,ND,58503-5596,14.99,-2.25,-3.19
20-Nov-18,5:40:32 PM PST,Order,114-1349129-0561804,MOL-1438-1,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",1,BENSALEM,PA,19020-4711,33.75,-4.05,-4.71
20-Nov-18,5:44:00 PM PST,Order,113-0940945-1369850,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,NEW MILFORD,NJ,07646-1229,39.4,-5.92,-6.38
20-Nov-18,6:09:49 PM PST,Order,114-1290209-5707419,MOL-1438-1,"Tubigrip Tubular Bandage Size F, 4"" (Large Knees, Medium Thighs), Natural, 10M Box",1,Espanola,New Mexico,87532,33.75,-4.05,-4.71
20-Nov-18,6:16:57 PM PST,Order,113-8750242-6615451,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,PACIFICA,CA,94044-1833,14.74,-2.21,-6.4
20-Nov-18,6:22:05 PM PST,Order,114-2588876-9493021,3MM-2866,"3M Medipore&trade; H 6"" x 10 Yard(120)Soft Cloth Surgical Tape (882866) Category: Surgical Tape",1,THOUSAND PALMS,CA,92276-5504,10.35,-1.55,-3.19
20-Nov-18,6:25:42 PM PST,Order,114-4336384-4880264,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,La Canada,CA,91011,14.99,-2.25,-3.19
20-Nov-18,6:41:31 PM PST,Order,113-9853589-3351445,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,PUEBLO WEST,CO,81007-6213,39.4,-5.92,-6.38
20-Nov-18,7:17:47 PM PST,Order,112-5560686-8352255,3M-2113,"3M Littmann Classic II Pediatric Stethoscope, Black Tube, 28 inch, 2113",1,KENDALL PARK,NJ,08824-1743,78.84,-9.46,-3.19
20-Nov-18,7:35:40 PM PST,Order,114-2637391-5025840,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,KNOXVILLE,TN,37923-6615,13.93,-1.67,-3.19
20-Nov-18,7:44:50 PM PST,Order,112-4952724-5669031,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,2,DENTON,TX,76205-7282,27.92,-5.03,-6.38
20-Nov-18,7:44:50 PM PST,Order,112-4952724-5669031,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,DENTON,TX,76205-7282,13.96,0,-3.19
20-Nov-18,7:47:53 PM PST,Order,112-7861794-5078663,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",1,PALM BEACH GARDENS,FL,33418-4629,36.49,-5.47,-3.19
20-Nov-18,7:49:59 PM PST,Order,111-1634634-0279456,3MM-1527-2,"3M Transpore Surgical Tape, 2"" x 10 yds 6 Count",1,MANASSAS,VA,20110-5030,12.75,-1.91,-4.71
20-Nov-18,7:56:31 PM PST,Order,111-7253523-5610600,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,Los Angeles,CA,90046,18.2,-2.73,-3.19
20-Nov-18,7:56:44 PM PST,Order,113-1158589-2577057,MOL-1443-1,"Tubigrip Tubular Bandage Size C, 2.75"" (Medium Arms, Small Ankles), Natural, 10M Box",1,MENTOR,OH,44060-1792,20.14,-2.42,-4.71
20-Nov-18,8:28:22 PM PST,Order,113-4556593-4522639,3MM-R1541(20),3M Steri Strip Skin Closures 1/4'' X 3'' - 20 Packages of 3,1,GREENBRAE,CA,94904-3010,8.83,-1.32,-3.19
20-Nov-18,8:29:40 PM PST,Order,114-6765873-5810655,3M-2164(1),"3M Littmann Master Cardiology Stethoscope, Navy Blue Tube, 27 inch, 2164",1,ABINGDON,MD,21009-2638,175.01,-21,-4.71
20-Nov-18,8:34:29 PM PST,Order,111-1562822-0045023,3MM-1527-2,"3M Transpore Surgical Tape, 2"" x 10 yds 6 Count",1,HUNTINGTON BEACH,CA,92648-5076,12.7,-1.91,-10.7
20-Nov-18,8:40:44 PM PST,Order,112-9042744-5728226,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,OKLAHOMA CITY,OK,73134,14.9,-2.24,-3.19
20-Nov-18,8:47:34 PM PST,Order,111-8873270-2481839,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",1,DANVILLE,CALIFORNIA,94526-3602,36.5,-5.48,-3.19
20-Nov-18,8:55:24 PM PST,Order,112-5832889-8327430,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,SACRAMENTO,CA,95829-9365,15.1,-2.27,-2.41
20-Nov-18,9:04:44 PM PST,Order,112-4960798-8569055,MOL-281200-1,Molynlycke -Mepilex Border Lite - 3x3 - Box of 5,1,RIGBY,ID,83442-1352,16.16,-2.42,-3.19
20-Nov-18,9:10:20 PM PST,Order,111-1121377-6079420,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,SAN TAN VALLEY,AZ,85143-7580,19.7,-2.96,-3.19
20-Nov-18,9:24:25 PM PST,Order,111-1559054-7436227,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,2,RIDGWAY,PA,15853-9757,27.84,-3.34,-6.38
20-Nov-18,10:08:36 PM PST,Order,114-5315013-5770662,3MM-1527-2,"3M Transpore Surgical Tape, 2"" x 10 yds 6 Count",1,PROSPER,TX,75078-1308,12.77,-1.92,-4.71
20-Nov-18,10:13:32 PM PST,Order,111-4680244-9704229,MOL-281300,"Mepilex Border Lite Silicone Foam Dressing 4"" x 4"" - Box of 5",1,SAN FRANCISCO,CA,94117-1914,21.8,-3.27,-3.19
20-Nov-18,10:16:18 PM PST,Order,114-8707824-0992246,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,URBANA,MD,21704-7394,14.99,-2.25,-3.19
20-Nov-18,10:24:02 PM PST,Order,114-1853118-2069830,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,YUMA,AZ,85367-7688,14.9,-2.24,-3.19
20-Nov-18,10:25:22 PM PST,Order,112-4988205-7484207,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,CAMBRIA HEIGHTS,NEW YORK,11411-2118,14.63,-2.19,-2.41
20-Nov-18,11:30:18 PM PST,Order,114-8038381-8637062,3MM-1527-2,"3M Transpore Surgical Tape, 2"" x 10 yds 6 Count",1,saint charles,IL,60174,12.77,-1.92,-4.71
20-Nov-18,11:52:34 PM PST,Order,111-2750715-7638602,SOT-154131,Sothys Active Cream,1,NEW YORK,NY,10019-7676,19.18,-2.88,-6.88
20-Nov-18,11:58:32 PM PST,Order,112-7365288-6029043,MOL-1437-1,"Tubigrip, Natural, Size D, 3 inch diameter",1,Moline,IL,61265,23.75,-3.56,-4.71
21-Nov-18,12:07:32 AM PST,Order,111-5526499-1074619,MOL-281000,Mepilex Border Lite Dressing 1.6'' x 2'' Box of 10,1,INDIANAPOLIS,IN,46240-3016,14.99,-2.25,-3.19
21-Nov-18,12:22:40 AM PST,Order,112-8628408-2728232,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,PALOS VERDES ESTATES,CA,90274-2606,13.86,-1.66,-3.19
21-Nov-18,12:24:15 AM PST,Order,112-4810537-0611411,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,2,LOUISVILLE,KY,40220-3427,27.72,-3.32,-6.38
21-Nov-18,12:26:24 AM PST,Order,111-6360230-7420238,3M-2113,"3M Littmann Classic II Pediatric Stethoscope, Black Tube, 28 inch, 2113",1,HENDERSON,NV,89052-6598,78.84,-9.46,-3.19
21-Nov-18,12:27:22 AM PST,Order,111-3561398-4256217,3MM-2560(100),3M 2560 Red Dot Multi-Purpose Monitoring Electrode - Bag of 100,1,EL MONTE,CA,91731-1422,13.86,-1.66,-3.19
21-Nov-18,12:27:38 AM PST,Order,114-6471665-3177028,3MM-1527-2,"3M Transpore Surgical Tape, 2"" x 10 yds 6 Count",2,RIVERSIDE,CA,92506-5509,25.5,-3.82,-9.42
21-Nov-18,12:27:38 AM PST,Order,111-1367333-6281840,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",2,NEWTON,IA,50208-8683,29.1,-4.36,-4.82
21-Nov-18,12:34:06 AM PST,Order,113-0511582-8861007,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",2,PLATTSBURGH,NY,12901-1342,39.4,-5.92,-6.38
21-Nov-18,12:35:18 AM PST,Order,113-0770431-8040250,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,PLAINFIELD,CT,06374-1611,19.7,-2.96,-3.19
21-Nov-18,12:35:42 AM PST,Order,112-2443541-1824243,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,SUMMERVILLE,GA,30747-6844,18.2,-2.73,-3.19
21-Nov-18,12:37:26 AM PST,Order,111-1912437-9823436,3MM-R1541(20),3M Steri Strip Skin Closures 1/4'' X 3'' - 20 Packages of 3,1,SILVERTON,OR,97381-9042,8.83,-1.32,-3.19
21-Nov-18,12:44:37 AM PST,Order,111-2272124-2021034,MOL-295300,"Mepilex Border Self-Adhesive Foam Dressings 4""x4"", Box of 5",1,FREDERICKSBURG,VA,22407-8742,19.7,-2.96,-3.19
21-Nov-18,12:47:56 AM PST,Order,112-6239495-5401847,3M-2113,"3M Littmann Classic II Pediatric Stethoscope, Black Tube, 28 inch, 2113",1,HILLSBORO,OR,97124-4303,78.84,-9.46,-3.19
21-Nov-18,12:51:23 AM PST,Order,114-0674472-1676228,3M-2864(3),"3M Medipore H Soft Cloth Surgical Tape - 4"" wide by 10 yards (3 Rolls)",1,kingsland,GA,31548,18.2,-2.73,-3.19
21-Nov-18,1:04:02 AM PST,Order,114-0960590-6932259,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",2,CRESCENT CITY,FL,32112-4728,72.98,-10.94,-6.38
21-Nov-18,1:10:48 AM PST,Order,114-2605802-0380208,3MM-R1541(20),3M Steri Strip Skin Closures 1/4'' X 3'' - 20 Packages of 3,1,COLUMBIA,NJ,07832-2527,8.83,-1.32,-3.19
21-Nov-18,1:19:47 AM PST,Order,114-6316093-9181857,3M-1539(20),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20-Count Boxes (Pack of 4)",1,IMPERIAL BEACH,CA,91932-2512,20.5,-9.24,-3.19
21-Nov-18,1:19:47 AM PST,Order,114-6316093-9181857,3M-1539(20),"Nexcare Opticlude Orthoptic Eye Patches, Regular Size, 20-Count Boxes (Pack of 4)",2,IMPERIAL BEACH,CA,91932-2512,41,0,-6.38
21-Nov-18,2:46:18 AM PST,Order,114-4961792-4622610,3M-6156,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Plum Tube, Stainless Stem and Headset, 27 inch, 6156",1,Marathon,NY,13803-3226,162.65,-19.52,-4.71
21-Nov-18,2:49:58 AM PST,Order,113-6438094-0502608,3MM-1527-2,"3M Transpore Surgical Tape, 2"" x 10 yds 6 Count",1,Raleigh,NC,27612-7406,12.72,-1.91,-4.71
21-Nov-18,3:12:57 AM PST,Order,113-5876545-0069048,MOL-1434,"Tubigrip, Natural, Size E, 3.5 inch diameter",1,HOPATCONG,NJ,07843-1320,36.49,-5.47,-3.19
21-Nov-18,3:25:09 AM PST,Order,111-3835447-6489007,3M-2164(1),"3M Littmann Master Cardiology Stethoscope, Navy Blue Tube, 27 inch, 2164",1,GARRISON,ND,58540-8501,175.01,-21,-4.71
21-Nov-18,3:29:31 AM PST,Order,114-0384642-1041015,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,DENAIR,CA,95316-9404,15,-2.25,-6.4
21-Nov-18,3:33:43 AM PST,Order,114-7388241-0159438,3MM-1628,"Tegaderm Transparent Dressing, 6 x 8 Inch, 10 Count",1,CLOVIS,CA,93619-5076,14.39,-2.16,-2.41
21-Nov-18,3:37:00 AM PST,Order,112-5176737-5489863,3M-6153,"3M Littmann Cardiology IV Diagnostic Stethoscope, Standard-Finish Chestpiece, Burgundy Tube, Stainless Stem and Headset, 27 inch, 6153",1,GERMANTOWN,MD,20874-1460,170.72,-20.49,-4.71
